message,message_length,num_digits,num_uppercase,num_special_chars,num_words,avg_word_length,num_exclamations,num_questions,label
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,82,0,3,26,17,3.823529411764706,0,1,0
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,88,0,2,26,21,3.238095238095238,0,0,0
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",139,1,5,40,34,3.1176470588235294,2,1,0
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,77,1,2,19,15,4.2,0,0,0
Jordan got voted out last nite!,31,0,1,6,6,4.333333333333333,1,0,0
Black shirt n blue jeans... I thk i c Ã_...,44,0,3,17,10,3.5,0,0,0
Wish u many many returns of the day.. Happy birthday vikky..,60,0,2,14,11,4.545454545454546,0,0,0
Cos i want it to be your thing,30,0,1,7,8,2.875,0,0,0
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",140,17,8,27,25,4.64,1,0,1
Just now saw your message.it k da:),35,0,1,9,7,4.142857142857143,0,0,0
I'm leaving my house now...,27,0,1,8,5,4.6,0,0,0
Great! I shoot big loads so get ready!,38,0,2,9,8,3.875,2,0,0
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,92,1,3,21,19,3.8947368421052633,0,1,0
"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...""",149,1,3,34,27,4.555555555555555,0,0,0
Ya very nice. . .be ready on thursday,37,0,1,10,8,3.75,0,0,0
G wants to know where the fuck you are,38,0,1,8,9,3.3333333333333335,0,0,0
Hahaha..use your brain dear,27,0,1,5,4,6.0,0,0,0
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,134,17,19,27,25,4.4,1,1,1
Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Ã¥Â£1.50,158,16,34,35,28,4.678571428571429,3,0,1
Urgent! Please call 09061213237 from landline. Ã¥Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,157,27,18,35,25,5.32,1,0,1
She told to hr that he want posting in chennai:)because i'm working here:),74,0,1,17,13,4.769230769230769,0,0,0
I'm always looking for an excuse to be in the city.,51,0,1,12,11,3.727272727272727,0,0,0
Hi.:)technical support.providing assistance to us customer through call and email:),83,0,1,15,10,7.4,0,0,0
At WHAT TIME should i come tomorrow,35,0,9,6,7,4.142857142857143,0,0,0
K.k:)apo k.good movie.,22,0,1,7,3,6.666666666666667,0,0,0
We can make a baby in yo tho,28,0,1,7,8,2.625,0,0,0
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,82,0,2,23,16,4.1875,0,0,0
Die... Now i have e toot fringe again...,40,0,2,13,8,4.125,0,0,0
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,87,0,71,16,16,4.5,0,0,0
"Yo, you at jp and hungry like a mofo?",37,0,1,10,9,3.2222222222222223,0,1,0
Lmao!nice 1,11,1,1,2,2,5.0,1,0,0
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,103,0,0,21,22,3.727272727272727,0,0,0
Thank you baby! I cant wait to taste the real thing...,54,0,2,14,11,4.0,1,0,0
I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,123,0,4,31,26,3.769230769230769,0,0,0
Okie,4,0,1,0,1,4.0,0,0,0
"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",157,3,8,39,32,3.9375,1,0,1
Okay... I booked all already... Including the one at bugis.,59,0,3,16,10,5.0,0,0,0
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,93,1,3,22,20,3.7,0,0,0
Went to pay rent. So i had to go to the bank to authorise the payment.,70,0,2,17,16,3.4375,0,0,0
Wat happened to the cruise thing,32,0,1,5,6,4.5,0,0,0
So why didnt you holla?,23,0,1,5,5,3.8,0,1,0
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",168,0,3,42,35,3.742857142857143,0,0,0
Stupid.its not possible,23,0,1,3,3,7.0,0,0,0
K tell me anything about you.,29,0,1,6,6,4.0,0,0,0
" says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",200,1,4,50,41,3.8780487804878048,1,2,0
what are your new years plans?,30,0,0,6,6,4.166666666666667,0,1,0
I always chat with you. In fact i need money can you raise me?,62,0,2,15,14,3.5,0,1,0
My uncles in Atlanta. Wish you guys a great semester.,53,0,3,11,10,4.4,0,0,0
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,140,0,4,30,26,4.423076923076923,0,0,0
Those ducking chinchillas,25,0,1,2,3,7.666666666666667,0,0,0
Then get some cash together and I'll text jason,47,0,2,9,9,4.333333333333333,0,0,0
Men like shorter ladies. Gaze up into his eyes.,47,0,2,10,9,4.333333333333333,0,0,0
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,114,0,3,30,20,4.65,0,0,0
"Well, i'm gonna finish my bath now. Have a good...fine night.",61,0,2,17,11,4.636363636363637,0,0,0
Thanx a lot 4 ur help!,22,1,1,6,6,2.8333333333333335,1,0,0
Yun ah.now Ã_ wkg where?btw if Ã_ go nus sc. ÃÃ wana specialise in wad?,75,0,5,24,15,4.066666666666666,0,2,0
I can't describe how lucky you are that I'm actually awake by noon,66,0,2,14,13,4.153846153846154,0,0,0
"URGENT! Your mobile No *********** WON a Ã¥Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",161,28,31,46,26,5.230769230769231,4,0,1
Am i that much dirty fellow?,28,0,1,6,6,3.8333333333333335,0,1,0
Then Ã_ come n pick me at 530 ar?,34,3,2,11,9,2.888888888888889,0,1,0
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,136,21,25,33,22,5.2272727272727275,0,1,1
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",183,0,4,43,36,4.111111111111111,1,0,0
So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,96,0,3,22,20,3.85,1,0,0
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),153,1,9,35,27,4.703703703703703,0,0,0
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,99,11,18,16,15,5.666666666666667,1,0,1
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,176,0,10,41,31,4.709677419354839,0,0,0
Lol wtf random. Btw is that your lunch break,44,0,2,9,9,4.0,0,0,0
Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,98,1,5,23,15,5.6,0,0,0
"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",142,3,104,35,32,3.46875,0,1,0
Dear good morning now only i am up,34,0,1,7,8,3.375,0,0,0
Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,136,0,12,34,26,4.1923076923076925,0,0,0
Ok then i will come to ur home after half an hour,49,0,1,11,12,3.1666666666666665,0,0,0
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,99,0,5,33,18,4.555555555555555,0,0,0
Thanks chikku..:-) gud nyt:-*,29,0,1,11,4,6.5,0,0,0
Headin towards busetop,22,0,1,2,3,6.666666666666667,0,0,0
"Sir, I need AXIS BANK account no and bank address.",50,0,10,11,10,4.1,0,0,0
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,96,6,6,15,10,8.7,0,0,1
"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",73,1,4,22,13,4.6923076923076925,0,0,0
I'm still pretty weak today .. Bad day ?,40,0,2,12,9,3.5555555555555554,0,1,0
Phony Ã¥Â£350 award - Todays Voda numbers ending XXXX are selected to receive a Ã¥Â£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,181,21,12,36,31,4.870967741935484,0,0,1
I'm in class. Did you get my text.,34,0,2,10,8,3.375,0,0,0
"Haven't seen my facebook, huh? Lol!",35,0,2,9,6,5.0,1,1,0
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,107,3,79,25,25,3.32,0,0,0
Yes. Rent is very expensive so its the way we save.,51,0,2,12,11,3.727272727272727,0,0,0
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg Ã¥Â£1.50",109,3,5,29,22,4.0,2,0,1
Saw Guys and Dolls last night with Patrick Swayze it was great,62,0,5,11,12,4.25,0,0,0
"I've got  &lt;#&gt; , any way I could pick up?",46,0,2,18,10,3.6,0,1,0
K. I will sent it again,23,0,2,6,6,3.0,0,0,0
happened here while you were adventuring,40,0,0,5,6,5.833333333333333,0,0,0
Does daddy have a bb now.,25,0,1,6,6,3.3333333333333335,0,0,0
Oh ok i didnt know what you meant. Yep i am baby jontin,55,0,2,13,13,3.3076923076923075,0,0,0
Do u noe how 2 send files between 2 computers?,46,2,1,10,10,3.7,0,1,0
Sian... Aft meeting supervisor got work 2 do liao... U working now?,67,1,3,18,12,4.666666666666667,0,1,0
Are you going to wipro interview today?,39,0,1,7,7,4.714285714285714,0,1,0
Please ask mummy to call father,31,0,1,5,6,4.333333333333333,0,0,0
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",90,0,2,21,18,4.055555555555555,0,0,0
If you have belive me. Come to my home.,39,0,2,10,9,3.4444444444444446,0,0,0
You all ready for * big day tomorrow?,37,0,1,9,8,3.75,0,1,0
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,160,16,22,29,24,5.708333333333333,0,0,1
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,143,19,7,35,30,3.8,0,0,1
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,135,11,14,27,25,4.44,1,0,1
"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",146,0,6,49,34,3.323529411764706,0,2,0
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,124,0,3,39,22,4.681818181818182,0,0,0
No..its ful of song lyrics..,28,0,1,8,5,4.8,0,0,0
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,124,0,26,34,24,4.166666666666667,0,0,0
I told that am coming on wednesday.,35,0,1,7,7,4.142857142857143,0,0,0
"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs Ã¥Â£1.50 each",133,13,37,34,27,3.962962962962963,4,0,1
"Me, i dont know again oh",24,0,1,6,6,3.1666666666666665,0,0,0
How do you plan to manage that,30,0,1,6,7,3.4285714285714284,0,0,0
Many times we lose our best ones bcoz we are ,45,0,1,10,10,3.5,0,0,0
U studying in sch or going home? Anyway i'll b going 2 sch later.,65,1,2,16,14,3.7142857142857144,0,1,0
An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),119,0,3,32,24,4.0,0,0,0
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",202,0,24,40,34,4.970588235294118,0,0,0
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),99,0,5,26,22,3.5454545454545454,1,0,0
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,67,0,1,17,12,4.583333333333333,0,0,0
Yes there were many sweets,26,0,1,4,5,4.4,0,0,0
"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",89,0,1,19,18,4.0,0,1,0
Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,87,0,2,18,17,4.176470588235294,0,2,0
Happy new years melody!,23,0,1,4,4,5.0,1,0,0
I am joining today formally.Pls keep praying.will talk later.,61,0,2,11,9,5.888888888888889,0,0,0
No calls..messages..missed calls,32,0,1,6,3,10.0,0,0,0
Do u noe wat time e place dat sells 4d closes?,46,1,1,11,11,3.272727272727273,0,1,0
He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,154,0,1,29,29,4.344827586206897,0,0,0
87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,114,16,11,27,25,3.6,1,0,1
Pathaya enketa maraikara pa',28,0,1,4,4,6.25,0,0,0
No need lar i go engin? Cos my sis at arts today...,51,0,2,15,12,3.3333333333333335,0,1,0
Ok...,5,0,1,3,1,5.0,0,0,0
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,92,1,1,18,18,4.166666666666667,0,0,0
Yup i've finished c Ã_ there...,32,0,2,11,6,4.5,0,0,0
So can collect ur laptop?,25,0,1,5,5,4.2,0,1,0
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",156,0,5,37,33,3.757575757575758,2,1,0
What he said is not the matter. My mind saying some other matter is there.,74,0,2,16,15,4.0,0,0,0
I AM AT A PARTY WITH ALEX NICHOLS,33,0,26,7,8,3.25,0,0,0
Dear we got  &lt;#&gt;  dollars hi hi,37,0,1,13,7,4.142857142857143,0,0,0
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,95,0,3,23,20,3.8,0,1,0
"Princess, is your kitty shaved or natural?",42,0,1,8,7,5.142857142857143,0,1,0
Can't take any major roles in community outreach. You rock mel,62,0,2,12,11,4.7272727272727275,0,0,0
URGENT! We are trying to contact U Todays draw shows that you have won a Ã¥Â£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,159,23,24,32,27,4.925925925925926,1,0,1
"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",111,2,3,32,27,3.1481481481481484,0,0,0
Ok...,5,0,1,3,1,5.0,0,0,0
In that case I guess I'll see you at campus lodge,49,0,3,11,11,3.5454545454545454,0,0,0
"Cool, text me when you're parked",32,0,1,7,6,4.5,0,0,0
No prob. I will send to your email.,35,0,2,9,8,3.5,0,0,0
Hmm ill have to think about it... ok you're forgiven! =D,56,0,2,16,11,4.181818181818182,1,0,0
"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",154,0,3,38,32,3.84375,0,0,0
"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",130,0,1,29,26,4.038461538461538,0,0,0
Good morning princess! How are you?,35,0,2,7,6,5.0,1,1,0
O was not into fps then.,24,0,1,6,6,3.1666666666666665,0,0,0
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,162,1,1,34,27,5.0,0,0,0
Ok c Ã_ then.,14,0,2,6,4,2.75,0,0,0
Really dun bluff me leh... U sleep early too. Nite...,53,0,3,16,10,4.4,0,0,0
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",152,18,3,28,24,5.375,0,0,1
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",97,0,8,18,18,4.444444444444445,0,0,0
Hope you are having a great day.,32,0,1,7,7,3.7142857142857144,0,0,0
"Don't worry, * is easy once have ingredients!",45,0,1,11,8,4.75,1,0,0
Okie...,7,0,1,3,1,7.0,0,0,0
Check wid corect speling i.e. Sarcasm,37,0,2,7,6,5.333333333333333,0,0,0
"Ya tel, wats ur problem..",25,0,1,7,5,4.2,0,0,0
When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,180,0,6,38,32,4.65625,0,0,0
May i call You later Pls,24,0,3,5,6,3.1666666666666665,0,0,0
Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,202,0,3,41,40,4.075,0,0,0
